TimeStamp,IntSolIrr,SMA-h-On,TmpMdul K,A.Ms.Amp,A.Ms.Vol,A.Ms.Watt,A1.Ms.Amp,B.Ms.Amp,B.Ms.Vol,B.Ms.Watt,B1.Ms.Amp,E-Total,GridMs.A.phsA,GridMs.A.phsB,GridMs.A.phsC,GridMs.Hz,GridMs.PhV.phsA,GridMs.PhV.phsB,GridMs.PhV.phsC,GridMs.TotPF,GridMs.TotVA,GridMs.TotVAr,GridMs.VA.phsA,GridMs.VA.phsB,GridMs.VA.phsC,GridMs.VAr.phsA,GridMs.VAr.phsB,GridMs.VAr.phsC,GridMs.W.phsA,GridMs.W.phsB,GridMs.W.phsC,Mode,Mt.TotOpTmh,Mt.TotTmh
2017-01-30 15:30,399.0,6180.15,302.43,10.98,604.8,6633.1,10.98,7.19,612.17,4399.61,7.19,28496.3,14.89,15.14,15.0,49.97,243.32,237.53,240.82,1.0,10831.03,-3.74,3623.71,3595.29,3612.03,-1.81,-0.52,-1.48,3624.29,3596.06,3612.23,1: Mpp,3239.13,3543.26
2017-01-30 15:45,361.33,6180.4,300.45,10.1,616.75,6228.07,10.13,6.58,614.31,4040.79,6.61,28498.73,13.84,14.06,13.81,50.0,240.84,237.85,238.77,1.0,9976.69,-3.86,3336.0,3343.28,3297.41,-1.66,-2.0,-0.21,3334.28,3344.55,3299.14,1: Mpp,3239.37,3543.5
2017-01-30 16:00,329.43,6180.65,300.0,9.35,619.55,5793.43,9.36,6.13,615.86,3772.4,6.13,28501.07,13.12,13.14,12.97,49.97,239.96,238.07,238.04,1.0,9360.9,-5.4,3147.4,3127.57,3085.93,-3.07,-2.07,-0.27,3147.53,3127.7,3086.27,1: Mpp,3239.62,3543.75
2017-01-30 16:15,277.27,6180.89,300.46,8.06,617.83,4980.26,8.06,5.28,615.55,3252.39,5.29,28503.12,11.42,11.37,11.24,49.96,236.31,234.81,237.83,1.0,8048.45,-4.97,2699.94,2672.55,2675.97,-2.71,-1.03,-1.23,2699.94,2674.03,2673.9,1: Mpp,3239.87,3544.0
2017-01-30 16:30,204.81,6181.14,299.74,6.1,607.73,3703.17,6.11,4.04,619.45,2501.17,4.05,28504.61,8.56,8.65,8.56,49.94,230.82,233.01,234.81,1.0,6000.73,-4.47,1974.93,2014.87,2010.93,0.0,-2.33,-2.13,1975.67,2014.93,2010.93,1: Mpp,3240.12,3544.25
2017-01-30 16:45,156.83,6181.39,298.15,4.82,600.77,2892.77,4.81,3.22,617.33,1985.87,3.22,28505.8,6.85,6.88,6.82,49.93,228.2,232.53,233.69,1.0,4756.77,-5.73,1562.9,1600.2,1593.67,0.0,-3.2,-2.53,1563.77,1600.27,1593.73,1: Mpp,3240.36,3544.49
2017-01-30 17:00,109.1,6181.64,295.83,3.42,600.95,2055.17,3.42,2.26,614.68,1385.3,2.26,28506.65,4.87,4.87,4.82,49.92,226.07,232.04,232.49,1.0,3347.8,-7.53,1099.43,1128.53,1119.83,-0.33,-4.47,-2.73,1100.1,1128.4,1119.9,1: Mpp,3240.62,3544.75
2017-01-30 17:15,70.6,6181.89,293.78,2.19,598.88,1309.32,2.19,1.45,601.54,873.55,1.45,28507.2,3.15,3.12,3.06,49.99,223.74,231.9,231.73,1.0,2135.58,-14.58,704.94,723.29,707.35,-2.71,-8.13,-3.68,704.87,723.55,707.74,1: Mpp,3240.87,3545.0
2017-01-30 17:30,40.13,6182.14,291.76,1.22,589.08,719.69,1.22,0.8,586.43,470.41,0.8,28507.49,1.77,1.71,1.65,49.97,222.76,231.34,231.52,1.0,1167.76,-27.93,392.0,395.62,380.14,-10.9,-12.34,-4.69,392.0,395.62,380.14,1: Mpp,3241.11,3545.25
2017-01-30 17:45,17.79,6182.38,290.63,0.56,559.72,314.97,0.56,0.37,557.37,205.93,0.37,28507.62,0.77,0.72,0.69,49.96,223.09,230.84,231.44,0.99,493.7,-49.67,169.7,165.3,158.7,-21.73,-17.53,-10.4,168.9,164.97,158.7,1: Mpp,3241.37,3545.5
2017-01-30 18:00,3.29,6182.63,289.97,0.16,513.46,81.77,0.16,0.1,525.72,51.77,0.1,28507.64,0.17,0.15,0.16,50.02,221.81,230.54,231.27,0.63,106.93,-50.93,36.67,34.8,35.47,-18.13,-16.13,-16.73,29.53,29.0,29.07,7: Warten,3241.58,3545.75
2017-01-30 18:15,0.0,6182.86,289.66,0.0,506.54,0.0,0.0,0.0,505.43,0.0,0.0,28507.64,0.0,0.0,0.0,50.07,221.6,230.74,232.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7: Warten,3241.58,3545.92
2017-01-29 07:30,0.11,6156.5,283.18,0.0,600.24,0.0,0.0,0.0,599.81,0.0,0.0,28362.83,0.0,0.0,0.0,49.93,227.7,233.9,237.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7: Warten,3225.64,3525.17
2017-01-29 07:45,4.23,6156.76,283.26,0.16,557.12,84.72,0.16,0.11,508.15,49.34,0.11,28362.86,0.18,0.16,0.14,49.93,228.08,233.95,237.33,0.61,108.83,-49.72,40.55,35.86,32.41,-22.83,-16.21,-10.69,33.31,31.86,30.76,1: Mpp,3225.8,3525.41
2017-01-29 08:00,12.93,6157.0,283.49,0.42,551.16,229.8,0.42,0.27,557.01,147.87,0.27,28362.94,0.54,0.5,0.46,49.95,227.78,233.73,236.98,0.98,345.3,-68.73,122.43,115.87,107.0,-32.67,-24.0,-12.07,118.0,113.53,106.67,1: Mpp,3226.06,3525.66
2017-01-29 08:15,26.43,6157.25,283.65,0.73,584.2,426.07,0.73,0.48,580.39,274.97,0.48,28363.11,1.02,0.98,0.91,49.97,227.89,233.29,236.65,1.0,674.28,-50.55,232.48,228.1,213.69,-23.93,-19.66,-7.03,231.72,227.76,213.55,1: Mpp,3226.3,3525.91
2017-01-29 08:30,35.52,6157.49,284.02,0.95,599.32,565.77,0.95,0.62,596.89,368.83,0.62,28363.34,1.35,1.34,1.23,49.91,226.69,232.09,235.23,1.0,904.6,-36.47,306.13,309.47,289.0,-15.07,-17.4,-4.0,305.93,309.33,289.13,1: Mpp,3226.56,3526.16
2017-01-29 08:45,56.2,6157.75,284.64,1.46,612.85,895.76,1.46,0.96,598.47,573.14,0.96,28363.69,2.11,2.1,1.99,49.99,227.82,232.67,235.98,1.0,1436.45,-26.97,479.69,488.38,468.38,-9.59,-13.03,-4.34,479.62,488.31,468.45,1: Mpp,3226.8,3526.41
2017-01-29 09:00,81.43,6157.99,285.07,2.06,623.54,1289.31,2.06,1.36,621.51,845.21,1.35,28364.21,3.06,3.07,2.94,49.97,227.92,231.81,235.31,1.0,2096.66,-21.86,696.69,708.97,691.0,-6.76,-10.62,-4.48,697.07,709.59,691.72,1: Mpp,3227.05,3526.66
2017-01-29 09:15,104.27,6158.24,285.98,2.65,630.03,1670.73,2.65,1.75,629.51,1103.37,1.75,28364.9,3.93,3.96,3.81,50.01,229.58,232.32,235.99,1.0,2720.33,-16.93,902.17,918.9,899.27,-4.93,-8.13,-3.87,902.7,918.97,900.13,1: Mpp,3227.31,3526.92
2017-01-29 09:30,127.9,6158.49,286.37,3.25,633.21,2058.38,3.25,2.14,634.48,1360.97,2.14,28365.72,4.78,4.82,4.69,49.96,232.09,231.54,237.19,1.0,3334.14,-10.34,1108.17,1115.45,1110.52,-2.97,-4.34,-3.03,1109.0,1115.86,1111.9,1: Mpp,3227.56,3527.16
2017-01-29 09:45,153.33,6158.74,287.97,3.9,631.09,2459.97,3.9,2.58,633.42,1636.4,2.58,28366.73,5.69,5.65,5.58,49.96,236.33,230.93,238.26,1.0,3982.27,-8.4,1348.93,1302.63,1330.7,-4.93,-0.6,-2.93,1348.07,1303.37,1329.5,1: Mpp,3227.81,3527.42
2017-01-29 10:00,228.24,6158.99,288.68,5.91,637.92,3780.36,5.92,3.93,642.74,2534.43,3.94,28368.21,8.63,8.71,8.6,50.02,239.58,233.12,237.84,1.0,6147.96,-6.79,2071.54,2033.29,2043.14,-3.93,-0.93,-1.86,2071.11,2033.71,2045.86,1: Mpp,3228.05,3527.66
2017-01-29 10:15,254.83,6159.23,289.88,6.46,636.22,4117.9,6.46,4.25,640.51,2727.37,4.25,28369.94,9.36,9.43,9.34,49.96,239.81,233.44,236.76,1.0,6658.23,-5.87,2245.67,2201.37,2211.2,-3.6,-1.0,-1.27,2245.73,2201.9,2211.27,1: Mpp,3228.3,3527.91
2017-01-29 10:30,328.13,6159.48,291.85,8.45,639.5,5402.0,8.45,5.47,639.94,3502.23,5.47,28372.09,12.13,12.3,12.16,49.98,241.81,232.84,238.27,1.0,8697.7,-4.73,2937.0,2862.93,2897.77,-3.53,-0.07,-1.13,2938.67,2865.03,2899.03,1: Mpp,3228.56,3528.16
2017-01-29 10:45,344.21,6159.72,293.33,8.83,638.69,5660.52,8.82,5.75,636.44,3666.97,5.74,28374.4,12.66,12.8,12.58,50.02,243.94,233.81,239.67,1.0,9115.17,-4.9,3100.17,2995.76,3019.24,-4.83,0.14,-0.21,3100.17,2997.07,3019.93,1: Mpp,3228.8,3528.41
2017-01-29 11:00,422.1,6159.98,293.92,10.81,634.29,6865.4,10.81,7.1,634.22,4508.97,7.1,28377.23,15.42,15.65,15.35,49.99,247.21,234.15,240.25,1.0,11174.53,-5.87,3818.23,3666.5,3689.8,-5.87,0.07,-0.07,3817.3,3667.07,3690.27,1: Mpp,3229.06,3528.67
2017-01-29 11:15,439.55,6160.22,294.98,11.4,631.92,7215.21,11.38,7.48,620.6,4643.07,7.47,28380.09,15.97,16.19,15.9,49.96,247.56,234.47,240.58,1.0,11571.72,-5.93,3954.48,3794.31,3822.93,-5.93,0.07,-0.07,3957.14,3797.62,3827.55,1: Mpp,3229.31,3528.92
2017-01-29 11:30,530.17,6160.48,297.33,13.45,627.82,8450.45,13.46,8.67,629.7,5460.59,8.67,28383.42,18.71,18.93,18.59,49.97,248.82,235.12,241.6,1.0,13599.93,-5.72,4655.76,4451.07,4493.1,-6.28,0.55,0.0,4658.31,4453.66,4495.79,1: Mpp,3229.55,3529.16
2017-01-29 11:45,627.07,6160.72,300.14,15.66,622.62,9739.38,15.66,10.24,623.93,6388.31,10.24,28387.52,21.68,21.92,21.63,49.99,248.56,236.52,242.11,1.0,15819.21,-5.31,5393.1,5187.52,5238.59,-5.52,0.28,-0.07,5393.1,5188.21,5239.48,1: Mpp,3229.81,3529.42
2017-01-29 12:00,707.07,6160.97,304.3,17.75,611.15,10860.23,17.76,11.54,612.8,7076.37,11.55,28391.88,23.96,24.24,23.94,50.0,249.85,237.68,243.04,1.0,17568.53,-5.2,5988.03,5761.53,5818.97,-5.33,0.33,-0.2,5987.1,5762.6,5819.97,1: Mpp,3230.06,3529.67
2017-01-29 12:15,706.87,6161.22,303.98,17.21,616.03,10583.93,17.21,11.23,609.34,6830.48,11.22,28396.08,23.26,23.55,23.27,49.95,248.56,237.17,242.06,1.0,17014.03,-5.24,5790.1,5588.55,5635.38,-5.1,0.07,-0.21,5790.59,5589.45,5636.41,1: Mpp,3230.3,3529.91
2017-01-29 12:30,806.0,6161.24,304.87,3.54,688.59,2160.23,3.54,2.31,688.87,1418.18,2.32,28396.85,4.79,4.85,4.8,11.34,45.26,43.16,44.0,0.18,3503.68,-0.82,1191.77,1151.27,1160.64,-0.82,0.0,0.0,1191.77,1151.55,1160.91,7: Warten,3230.35,3530.14
2017-01-29 12:45,,,,0.0,743.41,0.0,0.0,0.0,742.97,0.0,0.0,28396.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3230.35,3530.35
2017-01-29 13:00,,,,0.0,740.99,0.0,0.0,0.0,742.32,0.0,0.0,28396.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3230.35,3530.56
2017-01-29 13:15,,,,0.0,742.09,0.0,0.0,0.0,741.92,0.0,0.0,28396.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3230.35,3530.76
2017-01-29 13:30,,,,0.0,739.4,0.0,0.0,0.0,739.76,0.0,0.0,28396.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3230.35,3530.97
2017-01-29 13:45,794.47,6161.16,312.18,13.11,641.26,7814.42,13.11,8.52,642.46,5090.46,8.52,28399.75,16.88,17.0,16.94,40.37,202.35,196.44,199.91,0.73,12590.27,-3.85,4246.58,4141.96,4201.73,-2.62,0.0,-1.23,4246.5,4142.73,4202.12,7: Warten,3230.51,3531.21
2017-01-29 14:00,,,,0.0,713.55,0.0,0.0,0.0,711.55,0.0,0.0,28399.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7: Warten,3230.51,3531.42
2017-01-29 14:15,,,,0.0,740.29,0.0,0.0,0.0,737.12,0.0,0.0,28399.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3230.51,3531.63
2017-01-29 14:30,,,,0.0,738.77,0.0,0.0,0.0,737.14,0.0,0.0,28399.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3230.51,3531.84
2017-01-29 14:45,,,,0.0,741.99,0.0,0.0,0.0,740.46,0.0,0.0,28399.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3230.51,3532.05
2017-01-29 15:00,,,,0.0,744.52,0.0,0.0,0.0,742.27,0.0,0.0,28399.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3230.51,3532.25
2017-01-29 15:15,,,,0.0,743.1,0.0,0.0,0.0,740.95,0.0,0.0,28399.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3230.51,3532.46
2017-01-29 15:30,,,,0.0,743.3,0.0,0.0,0.0,741.57,0.0,0.0,28399.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3230.51,3532.68
2017-01-29 15:45,,,,0.0,741.37,0.0,0.0,0.0,739.52,0.0,0.0,28399.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3230.51,3532.88
2017-01-29 16:00,,,,0.0,747.36,0.0,0.0,0.0,744.55,0.0,0.0,28399.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3230.51,3533.09
2017-01-29 16:15,,,,0.0,745.48,0.0,0.0,0.0,742.78,0.0,0.0,28399.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3230.51,3533.29
2017-01-29 16:30,,,,0.0,741.23,0.0,0.0,0.0,738.62,0.0,0.0,28399.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3230.51,3533.5
2017-01-29 16:45,194.67,6161.23,297.25,4.5,648.11,2800.24,4.5,2.97,647.38,1845.17,2.97,28400.87,6.3,6.38,6.25,46.55,224.17,223.53,226.84,0.79,4577.83,-6.69,1520.07,1535.1,1522.66,-1.45,-3.45,-1.79,1520.62,1535.45,1522.86,1: Mpp,3230.7,3533.75
2017-01-29 17:00,149.5,6161.47,295.83,4.73,612.78,2889.72,4.74,3.09,624.54,1931.0,3.1,28402.1,6.68,6.77,6.53,49.98,236.89,237.89,241.49,1.0,4767.93,-10.34,1582.66,1609.28,1576.0,-2.69,-5.72,-1.93,1583.03,1608.86,1575.59,1: Mpp,3230.95,3534.0
2017-01-29 17:15,75.2,6161.72,293.22,2.3,610.61,1403.31,2.3,1.51,607.04,916.24,1.51,28402.68,3.36,3.3,3.18,50.01,234.72,238.52,240.33,1.0,2339.52,-30.34,789.28,786.45,763.79,-12.62,-11.79,-5.79,789.48,786.1,764.14,1: Mpp,3231.2,3534.25
2017-01-29 17:30,49.83,6161.97,291.0,1.69,601.44,1012.8,1.69,1.11,602.64,666.77,1.11,28403.11,2.49,2.42,2.29,50.03,233.0,237.62,239.43,1.0,1699.73,-38.33,579.0,574.13,546.6,-17.33,-15.67,-5.33,578.8,573.87,546.73,1: Mpp,3231.45,3534.5
2017-01-29 17:45,22.52,6162.21,289.66,0.83,580.49,480.57,0.83,0.54,573.62,311.33,0.54,28403.31,1.2,1.12,1.03,50.06,232.01,237.48,239.78,1.0,788.83,-64.67,277.23,265.47,246.13,-33.07,-23.93,-7.73,275.73,265.0,246.13,1: Mpp,3231.71,3534.75
2017-01-29 18:00,3.47,6162.47,288.29,0.2,525.45,102.55,0.2,0.12,538.9,64.17,0.12,28403.35,0.25,0.21,0.17,50.04,230.68,236.5,239.23,0.61,147.59,-69.52,57.66,48.97,40.97,-34.0,-23.45,-12.0,42.55,40.21,37.31,7: Warten,3231.92,3535.0
2017-01-29 18:15,0.0,6162.7,287.32,0.0,559.69,0.0,0.0,0.0,557.9,0.0,0.0,28403.35,0.0,0.0,0.0,50.06,229.07,235.25,238.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7: Warten,3231.92,3535.19
2017-01-20 07:15,0.0,5977.08,276.09,0.0,611.7,0.0,0.0,0.0,611.53,0.0,0.0,27769.79,0.0,0.0,0.0,49.85,240.78,239.2,242.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7: Warten,3146.71,3432.53
2017-01-20 07:30,5.55,5977.33,275.97,0.2,574.64,108.57,0.2,0.13,531.83,62.2,0.13,27769.82,0.19,0.19,0.18,49.9,239.94,238.13,241.64,0.68,134.93,-41.27,45.53,45.67,43.73,-15.0,-14.53,-11.73,43.27,43.07,42.07,1: Mpp,3146.88,3432.78
2017-01-20 07:45,22.48,5977.58,276.4,0.67,612.76,413.63,0.67,0.43,607.6,259.83,0.43,27769.98,0.89,0.91,0.87,49.95,239.59,237.88,241.34,1.0,637.03,-41.0,212.1,214.97,209.97,-13.47,-16.13,-11.47,211.9,214.97,209.97,1: Mpp,3147.14,3433.04
2017-01-20 08:00,49.73,5977.82,277.06,1.45,650.31,946.7,1.45,0.93,642.68,595.53,0.93,27770.34,2.07,2.1,2.06,50.0,241.02,239.43,242.62,1.0,1496.93,-23.47,497.13,501.27,498.53,-6.93,-8.93,-7.53,497.13,501.27,498.53,1: Mpp,3147.39,3433.28
2017-01-20 08:15,82.45,5978.08,278.32,2.51,672.24,1690.65,2.51,1.62,660.98,1068.84,1.62,27771.02,3.67,3.71,3.69,50.01,241.57,239.66,242.87,1.0,2665.58,-10.77,884.55,887.06,893.97,-2.58,-3.35,-4.84,884.74,887.26,894.16,1: Mpp,3147.64,3433.54
2017-01-20 08:30,127.3,5978.33,280.9,4.06,677.61,2748.77,4.06,2.61,668.59,1741.6,2.61,27772.1,6.01,6.07,6.07,49.97,239.98,237.94,241.25,1.0,4349.17,-4.07,1441.43,1443.77,1463.97,-0.33,-0.53,-3.27,1441.77,1444.03,1464.1,1: Mpp,3147.89,3433.79
2017-01-20 08:45,141.47,5978.57,282.83,4.79,664.29,3183.41,4.8,3.08,661.78,2038.24,3.09,27773.32,7.07,7.1,7.12,49.89,239.87,236.35,240.3,1.0,5081.28,-4.76,1695.48,1676.45,1709.34,-1.24,-0.28,-3.24,1695.83,1677.97,1710.21,1: Mpp,3148.13,3434.03
2017-01-20 09:00,188.67,5978.82,285.39,5.99,677.39,4057.55,5.99,3.97,662.94,2632.48,3.97,27774.99,9.08,9.14,9.05,49.98,241.81,233.72,240.35,1.0,6504.13,-4.9,2195.48,2134.23,2174.42,-3.61,0.39,-1.68,2195.16,2134.42,2174.03,1: Mpp,3148.39,3434.29
2017-01-20 09:15,239.93,5979.07,287.45,7.35,682.79,5016.17,7.35,4.77,673.32,3212.47,4.77,27776.97,11.13,11.25,11.1,49.93,243.17,235.87,239.97,1.0,8021.3,-3.8,2704.67,2654.1,2662.53,-3.27,0.0,-0.53,2705.53,2652.5,2663.8,1: Mpp,3148.64,3434.54
2017-01-20 09:30,286.47,5979.31,289.64,8.46,678.24,5737.23,8.46,5.55,670.42,3716.77,5.55,27779.27,12.73,12.79,12.7,49.9,244.73,238.76,241.32,1.0,9237.83,-3.87,3115.13,3058.0,3064.7,-3.2,-0.13,-0.53,3114.73,3054.6,3065.03,1: Mpp,3148.89,3434.79
2017-01-20 09:45,361.87,5979.56,293.26,10.27,678.1,6959.13,10.27,6.77,663.19,4487.17,6.77,27782.09,15.42,15.59,15.45,49.93,243.79,239.13,239.48,1.0,11182.43,-4.53,3758.3,3726.27,3697.87,-2.8,-1.33,-0.4,3758.37,3726.4,3698.87,1: Mpp,3149.14,3435.04
2017-01-20 10:00,422.3,5979.81,293.13,11.68,660.0,7707.87,11.69,7.63,648.84,4945.9,7.62,27785.19,17.08,17.2,17.08,49.99,244.01,239.5,239.61,1.0,12378.17,-4.2,4167.37,4118.93,4091.87,-3.13,-1.07,0.0,4168.03,4118.4,4092.93,1: Mpp,3149.39,3435.29
2017-01-20 10:15,399.6,5980.06,292.75,10.72,646.34,6938.93,10.73,7.0,644.87,4508.03,7.0,27787.91,15.61,15.69,15.56,49.94,241.32,236.3,238.68,1.0,11202.38,-3.45,3769.28,3716.79,3716.31,-2.69,-0.41,-0.28,3770.66,3717.83,3718.55,1: Mpp,3149.64,3435.53
2017-01-20 10:30,411.23,5980.31,290.45,10.6,653.36,6930.74,10.6,7.02,650.79,4567.58,7.01,27790.77,15.79,15.9,15.76,49.9,239.43,233.88,236.53,1.0,11230.84,-3.68,3783.39,3719.48,3727.97,-3.03,-0.39,-0.32,3781.68,3722.13,3727.26,1: Mpp,3149.89,3435.79
2017-01-20 10:45,388.57,5980.56,293.66,9.96,651.09,6481.66,9.96,6.62,646.48,4277.97,6.62,27793.32,14.79,14.95,14.72,49.95,239.9,233.12,236.88,1.0,10521.48,-4.14,3547.59,3486.38,3487.52,-3.38,-0.48,-0.28,3548.31,3487.79,3488.69,1: Mpp,3150.13,3436.03
2017-01-20 11:00,515.37,5980.8,298.78,12.82,650.76,8330.13,12.8,8.56,629.56,5363.52,8.5,27796.77,18.59,18.73,18.6,50.0,243.24,239.93,239.13,1.0,13473.9,-4.13,4523.74,4502.45,4447.71,-2.45,-1.55,-0.13,4524.94,4504.39,4450.35,1: Mpp,3150.39,3436.29
2017-01-20 11:15,555.47,5981.06,300.77,13.84,648.59,8977.17,13.85,9.17,633.31,5807.59,9.17,27800.32,19.83,19.95,19.85,49.94,244.8,242.73,240.27,1.0,14477.93,-4.48,4859.03,4850.0,4768.9,-2.41,-1.93,-0.14,4856.41,4848.59,4771.1,1: Mpp,3150.64,3436.53
2017-01-20 11:30,660.8,5981.3,304.53,16.4,639.53,10487.1,16.38,10.77,630.85,6790.35,10.77,27804.62,23.26,23.32,23.43,49.94,242.76,240.37,240.46,1.0,16885.16,-4.0,5645.94,5605.06,5634.16,-2.0,-0.52,-1.48,5646.19,5606.68,5634.74,1: Mpp,3150.89,3436.79
2017-01-20 11:45,686.29,5981.55,304.07,16.85,637.56,10741.67,16.86,11.12,626.56,6962.38,11.11,27808.93,23.57,23.72,23.68,50.0,245.78,245.88,241.51,1.0,17341.75,-4.0,5791.67,5831.92,5718.17,-1.42,-2.67,0.08,5792.5,5832.67,5719.17,1: Mpp,3151.14,3437.04
2017-01-20 12:00,718.6,5981.8,300.43,17.51,631.73,11057.31,17.5,11.52,622.0,7162.72,11.51,27813.27,24.18,24.25,24.35,50.04,246.37,244.5,243.71,1.0,17819.21,-3.52,5955.72,5929.83,5933.66,-1.59,-0.62,-1.24,5956.17,5930.66,5935.24,1: Mpp,3151.38,3437.28
2017-01-20 12:15,721.55,5982.05,299.76,17.47,631.31,11028.41,17.49,11.51,622.79,7164.34,11.49,27817.69,24.06,24.18,24.1,49.95,248.35,247.96,243.37,1.0,17834.66,-4.21,5973.31,5996.21,5865.14,-1.52,-2.76,0.07,5974.28,5993.9,5866.45,1: Mpp,3151.63,3437.53
2017-01-20 12:30,743.16,5982.14,300.89,16.67,637.87,10486.21,16.66,10.92,631.43,6793.39,10.92,27821.73,23.17,23.27,23.34,50.14,242.86,243.75,239.9,0.93,16915.07,-3.36,5634.29,5678.96,5601.82,-0.86,-2.21,-0.29,5635.93,5679.04,5603.54,1: Mpp,3151.86,3437.78
2017-01-20 12:45,758.77,5982.25,301.61,17.41,636.31,10991.48,17.47,11.4,630.65,7131.21,11.45,27826.04,23.94,24.15,23.99,49.92,248.9,247.41,245.08,0.96,17815.14,-4.48,5958.52,5978.24,5878.38,-1.72,-2.41,-0.34,5959.38,5978.86,5879.55,1: Mpp,3152.09,3438.03
2017-01-20 13:00,748.14,5982.5,303.14,18.13,627.16,11367.24,18.13,11.87,621.18,7369.28,11.87,27830.65,24.8,24.79,24.79,49.95,248.41,248.83,243.98,1.0,18377.76,-4.55,6160.97,6169.14,6047.66,-2.21,-2.48,0.14,6161.59,6169.62,6048.69,1: Mpp,3152.34,3438.28
2017-01-20 13:15,718.53,5982.75,303.89,17.64,628.51,11086.27,17.64,11.58,622.45,7207.67,11.58,27835.11,24.01,24.1,24.14,50.0,249.35,247.94,246.98,1.0,17924.5,-3.6,5985.9,5976.0,5962.6,-1.4,-1.13,-1.0,5986.77,5976.2,5964.13,1: Mpp,3152.59,3438.53
2017-01-20 13:30,582.21,5982.99,300.36,14.56,636.07,9259.45,14.56,9.58,626.14,5994.79,9.58,27838.84,20.12,20.26,20.1,49.97,248.85,247.34,245.93,1.0,14962.28,-4.28,5007.48,5011.52,4943.28,-2.0,-1.86,-0.41,5008.72,5012.28,4944.86,1: Mpp,3152.84,3438.78
2017-01-20 13:45,504.8,5983.24,299.69,12.74,635.4,8082.06,12.7,8.34,632.8,5269.87,8.32,27842.25,17.78,17.9,17.73,49.97,247.61,244.76,244.75,1.0,13127.39,-3.94,4403.48,4385.35,4338.55,-2.39,-1.35,-0.19,4404.26,4385.94,4340.29,1: Mpp,3153.1,3439.04
2017-01-20 14:00,378.34,5983.49,298.02,9.47,650.49,6168.31,9.47,6.27,634.87,3979.41,6.27,27844.69,13.64,13.75,13.64,49.96,244.21,239.96,243.29,1.0,9947.59,-4.28,3330.14,3300.24,3317.21,-2.14,-0.55,-1.59,3332.55,3303.41,3320.21,1: Mpp,3153.35,3439.29
2017-01-20 14:15,327.59,5983.73,296.01,8.17,654.31,5347.79,8.18,5.43,641.94,3482.0,5.43,27846.86,11.88,11.98,11.84,50.01,244.6,237.82,243.97,1.0,8645.24,-5.24,2906.14,2850.55,2888.55,-3.17,0.0,-2.07,2906.14,2850.86,2888.76,1: Mpp,3153.59,3439.53
